Date;SSO;SSO_Volume;SDS;SDS_Volume;QLD;QLD_Volume;QID;QID_Volume;DDM;DDM_Volume;DXD;DXD_Volume;MVV;MVV_Volume;MZZ;MZZ_Volume;VIX Index
20/04/2021;55,255;4281808;49,6;4696620;64,99;3173720;23,37;8478266;69,08;419179;49,65;303334;62,94;35330;18,7106;3983;18,68
21/04/2021;56,285;5770124;48,7;2523806;66,14;2780648;22,96;4533220;70,37;354458;48,75;161944;65,17;58734;18,1;1421;17,5
22/04/2021;55,27;4784952;49,55;5242344;64,55;3601814;23,53;8078801;69,09;531421;49,65;601305;64,56;53253;18,2168;2370;18,71
23/04/2021;56,455;3848480;48,4;2867814;66,17;2386100;22,92;4175642;70,03;439291;49;202595;66,8;27222;17,62;1764;17,33
26/04/2021;56,695;2018776;48,15;1822243;67,025;2026392;22,64;3690288;69,8;234632;49,1;156532;67,32;43117;17,46;739;17,64
27/04/2021;56,66;2336966;48,25;2458589;66,41;2005380;22,84;6323778;69,75;224079;49,15;215368;67,67;30978;17,4;1010;17,56
28/04/2021;56,59;2930436;48,35;2597456;65,885;2808242;23,01;6724266;69,17;230303;49,55;138343;67,57;20884;17,437;32;17,28
29/04/2021;57,325;6555598;47,65;4522894;66,435;3281504;22,82;7275608;70,07;554700;48,9;250171;67,55;38210;17,421;1505;17,61
30/04/2021;56,58;3594834;48,35;3860901;65,535;2409912;23,11;7231711;69,34;357382;49,35;215068;65,74;44567;17,86;1720;18,61
03/05/2021;56,81;3461640;48,05;2902786;64,865;2963558;23,37;6049531;70,3;363254;48,7;173763;66,54;46091;17,6732;183;18,31
04/05/2021;56,11;7424508;48,7;6021604;62,52;4904892;24,21;14021812;70,39;660543;48,7;261950;66,04;54592;17,82;1435;19,48
05/05/2021;56,135;4249750;48,7;3726160;62,07;3348304;24,36;8302786;70,75;332570;48,4;172405;65,77;16730;17,86;1202;19,15
06/05/2021;57,05;6192670;47,9;5264887;63,04;3603686;23,98;12198331;72,07;551813;47,55;236395;66,45;23300;17,7104;51;18,39
07/05/2021;57,845;3491714;47,15;3513482;64,03;2837426;23,6;9305669;73,05;261638;46,8;219311;67,95;27580;17,2794;675;16,69
10/05/2021;56,74;4799830;48,15;4104969;60,775;4005590;24,8;10799948;72,99;521010;46,85;347720;66,32;39902;17,6588;1899;19,66
11/05/2021;55,735;6848656;48,9;7911324;60,66;4494922;24,84;15215900;70,95;926592;48,15;551958;65,03;188167;17,98;3228;21,84
12/05/2021;53,345;8142404;51;7897829;57,52;4545670;26,14;21076393;68,12;1226369;50,05;530431;61,02;46929;19,0956;6906;27,59
13/05/2021;54,61;8239352;49,85;5749149;58,41;4711368;25,74;15792850;69,91;542933;48,85;571037;63,47;53037;18,4226;2447;23,13
14/05/2021;56,275;6817230;48,25;3339807;60,96;4236500;24,61;10538211;71,48;626866;47,65;256925;65,52;121287;17,7658;2248;18,81
17/05/2021;56,01;4488300;48,5;3081597;60,225;3402486;24,88;7868019;71,24;364776;47,9;383987;65,4;32697;17,8122;2008;19,72
18/05/2021;55,03;3980308;49,35;2314925;59,395;3204350;25,23;5706047;70,14;276519;48,55;375296;64,02;121405;18,1288;762;21,34
19/05/2021;54,755;6280090;49,6;5013478;59,535;6531678;25,16;17771929;69,48;994208;49,1;922815;63,13;177503;18,44;1054;22,18
20/05/2021;55,91;5010350;48,55;2947102;61,84;4921340;24,2;6215440;70,3;510663;48,5;284058;63,7;37149;18,2906;588;20,67
21/05/2021;55,84;4487884;48,65;2774748;61,14;5329276;24,48;6585877;70,78;389879;48,05;532385;64;110417;18,1704;592;20,15
24/05/2021;56,95;3304796;47,6;2816774;63,215;3233998;23,64;5252955;71,6;350922;47,5;246477;64,64;42474;18;2839;18,4
25/05/2021;56,715;4484340;47,85;4185051;63,38;2730756;23,57;5819299;71,25;296270;47,75;325855;63,65;35146;18,2617;1035;18,84
26/05/2021;56,925;3067952;47,65;2565400;63,8;2076608;23,41;3934142;71,27;216776;47,8;191138;64,88;21632;17,9298;402;17,36
27/05/2021;56,96;1995932;47,7;2862589;63,34;1747186;23,57;4439400;71,83;243777;47,4;208915;65,72;32805;17,6694;532;16,74
28/05/2021;57,195;2305798;47,5;2525701;63,69;2977021;23,46;3323768;72,29;330922;47,05;187370;65,81;23567;17,6591;27;16,76
01/06/2021;57,08;2950534;47,55;3448429;63,3;2272164;23,59;5657592;72,43;296107;47,05;382221;66,55;18576;17,4503;240;17,9
02/06/2021;57,28;2335204;47,35;2913344;63,54;1864195;23,5;4066008;72,58;355648;46,95;322283;65,81;26179;17,6539;116;17,48
03/06/2021;56,85;3843990;47,7;4075869;62,17;2331894;23,99;7047979;72,43;265827;46,95;350719;65,07;98316;17,8045;78;18,04
04/06/2021;57,865;2330574;46,8;2996104;64,36;3203367;23,14;4877386;73,21;208543;46,45;178098;65,82;24302;17,6258;695;16,42
07/06/2021;57,775;1951388;46,9;1938253;64,69;2074254;23,02;3169994;72,66;138818;46,8;192196;65,68;17553;17,6653;231;16,42
08/06/2021;57,78;2141200;46,9;3372394;64,74;2144151;23,01;3229351;72,52;175333;46,85;228411;66,83;21389;17,3318;31980;17,07
09/06/2021;57,59;1949480;47;2567317;64,8;1826471;22,99;2805002;71,92;226162;47,3;230394;66,02;23939;17,5715;117;17,89
10/06/2021;58,12;2264412;46,55;2748015;66,16;1765751;22,5;4876156;71,98;215949;47,2;280731;65,98;14805;17,591;97;16,1
11/06/2021;58,32;1427500;46,4;1480146;66,48;1324793;22,39;2884284;72;205342;47,25;184941;66,92;20990;17,3392;189;15,65
14/06/2021;58,605;1206444;46,2;1944653;67,75;1714315;21,95;2212949;71,69;217972;47,35;263983;65,79;22593;17,65;2732;16,39
15/06/2021;58,375;5862446;46,45;2401546;66,85;1515955;22,25;2562006;71,31;208519;47,65;356286;65,6212;23915;17,6732;958;17,02
16/06/2021;57,71;4606640;46,9;4456447;66,37;3153193;22,41;5835225;70,17;349064;48,45;510843;64,72;143836;17,8802;466;18,15
17/06/2021;57,655;3755270;46,95;4015548;68,05;2676915;21,83;6169996;69,3;684307;49;562570;62,68;64234;18,4488;3250;17,75
18/06/2021;56,115;4691790;48,15;5093329;66,99;2951083;22,18;7166341;67,18;593833;50,5;628235;60,16;145457;19,1393;4287;20,7
21/06/2021;57,7;4621776;46,8;4093781;67,8;3670073;21,9;4205340;69,54;419195;48,75;469019;63,13;136503;18,2992;6293;17,89
22/06/2021;58,285;2361268;46,4;2764402;69,07;1867879;21,49;3890293;69,84;263465;48,6;411730;63,18;24774;18,2427;490;16,66
23/06/2021;58,15;2451522;46,45;1997082;69,12;2352409;21,48;3651849;69,53;208931;48,7;234981;63,3;16134;18,2108;1796;16,32
24/06/2021;58,83;1778098;45,85;2545649;69,98;1822448;21,2;3879431;70,87;270350;47,8;313113;64,5;16109;17,8804;480;15,97
25/06/2021;59,24;1971112;45,5;1756993;69,83;1653742;21,25;3286231;71,87;233692;47,05;507360;65,65;17739;17,5416;1805;15,62
28/06/2021;59,485;1814030;45,4;2044696;71,51;1289182;20,73;3927444;71,18;389001;47,6;363102;64,35;21359;17,8936;1446;15,76
29/06/2021;59,55;1745268;45,35;1646214;72,02;1085166;20,59;2512728;71,23;238429;47,5;244073;64,14;17477;17,94;1687;16,02
30/06/2021;59,67;2285624;45,2;1678609;71,81;1258235;20,64;2451459;72,07;375940;46,9;314717;64,22;10627;17,91;2536;15,83
01/07/2021;60,305;2059804;44,75;1652591;71,86;1554952;20,63;3333408;72,61;222833;46,55;207060;65,33;45500;17,6412;18;15,48
02/07/2021;61,235;3555618;44,05;1601690;73,48;1483518;20,16;3516504;73,3;208563;46,2;227218;64,86;25110;17,7445;1645;15,07
06/07/2021;60,995;3430524;44,2;2211368;74,1;1481225;20;4107858;72,38;385938;46,7;305477;63,4;68039;18,1;3815;16,44
07/07/2021;61,425;2844000;43,9;3050699;74,36;1825056;19,91;5859526;72,84;367919;46,4;357303;63,57;16588;18,0664;150;16,2
08/07/2021;60,43;5896380;44,6;5110446;73,56;3150283;20,12;9240640;71,77;513331;47,1;414946;62,01;36204;18,572;1309;19
09/07/2021;61,675;3432396;43,65;2042673;74,45;1807096;19,89;4698650;73,58;280503;45,9;318059;64,59;33124;17,7329;1225;16,18
12/07/2021;62,16;2302780;43,35;1601315;75,02;1756574;19,74;3620828;74,17;293797;45,5;300613;64,96;8496;17,6453;347;16,17
13/07/2021;61,73;3093032;43,7;2785830;74,99;2779086;19,74;6850377;73,71;410812;45,85;337682;62,945;22574;18,1698;423;17,12
14/07/2021;61,885;3195512;43,55;2657882;75,25;2439487;19,67;5330656;73,88;394313;45,75;415744;62,32;17185;18,3817;35;16,33
15/07/2021;61,47;4660144;43,85;3490748;74,19;2751674;19,94;8107490;74,1;369205;45,6;398853;61,92;13742;18,4979;5138;17,01
16/07/2021;60,5;4806080;44,5;4220571;73;2427556;20,26;6453120;72,78;435863;46,35;392927;60,43;23151;18,9184;90;18,45
19/07/2021;58,695;11137148;45,8;7174387;71,8;6831263;20,58;12464052;69,88;955186;48,15;723189;58,25;187928;19,6061;3131;22,5
20/07/2021;60,385;6188554;44,5;4776329;73,47;3830399;20,12;8409281;72,07;445898;46,75;552128;61,56;52525;18,514;1418;19,73
21/07/2021;61,37;4516648;43,75;2565978;74,55;2398416;19,82;5896428;73,27;274868;45,95;340691;63,17;134543;18,062;1847;17,91
22/07/2021;61,645;2957554;43,65;3306999;75,59;2076901;19,55;4617785;73,35;217235;45,75;357535;61,88;29311;18,387;10031;17,69
23/07/2021;62,86;3059242;42,7;2688077;77,31;2422816;19,08;5281408;74,38;337429;45,2;268065;62,89;19251;18,0777;33511;17,2
26/07/2021;63,18;2854268;42,5;1702075;77,48;2391013;19,04;4914515;74,71;310662;45,05;208210;63,07;87531;18,02;1864;17,58
27/07/2021;62,6;5594440;42,9;4458881;75,78;4270078;19,47;8896009;74,34;305570;45,2;351865;62,31;18805;18,2271;902;19,36
28/07/2021;62,545;4929208;42,95;3568617;76,32;3262304;19,31;8234645;73,86;353243;45,55;236204;63,33;17978;17,9549;30;18,31
29/07/2021;63,06;2457446;42,5;2461177;76,62;1909641;19,24;4255211;74,46;284206;45,15;313513;64,52;40000;17,56;2493;17,7
30/07/2021;62,455;3141898;43;3729386;75,8;2435325;19,45;5543999;73,81;235841;45,5;444036;64,33;21062;17,6458;16;18,24
02/08/2021;62,195;3925500;43,1;3413967;75,79;4722589;19,45;5204942;73,41;271717;45,8;618943;63,87;24365;17,7864;879;19,46
03/08/2021;63,2;3548186;42,4;3850868;76,71;2855728;19,2;7368119;74,53;312048;45,1;545576;64,6;89581;17,5791;71;18,04
04/08/2021;62,575;2299266;42,85;3064036;76,96;1731503;19,14;6467722;73,23;304732;45,85;573106;63,31;20716;17,8984;139;17,97
05/08/2021;63,37;1698386;42,3;1515031;77,93;1549592;18,89;4231403;74,29;242702;45,15;250045;64,5;15451;17,601;475;17,28
06/08/2021;63,57;1910254;42,15;1737161;77,22;1722544;19,08;4114820;74,93;169782;44,75;329219;65,09;28528;17,4432;394;16,15
09/08/2021;63,475;1849992;42,25;1181463;77,5;1302436;18,99;3200649;74,5;207762;45;249541;64,7;12349;17,5375;9515;16,72
10/08/2021;63,6;1973458;42,15;1973739;76,72;1672005;19,2;4769834;75,18;209397;44,65;282227;65,15;9598;17,4229;71;16,79
11/08/2021;63,925;2996876;41,9;1359010;76,47;1428303;19,26;5411175;76,11;232255;44,1;278196;66,26;9345;17,1258;181;16,06
12/08/2021;64,285;1624400;41,65;1279593;77,01;1476244;19,12;4202980;76,26;219401;43,95;293826;66,05;16879;17,1592;66;15,59
13/08/2021;64,535;3324372;41,5;1328068;77,51;1127221;18,98;3453923;76,31;146815;43,9;238243;65,8;6776;17,2581;123;15,45
16/08/2021;64,845;4729528;41,3;3125832;77,57;2486824;18,96;5789214;76,81;258714;43,7;272328;65,4266;21274;17,3;899;16,12
17/08/2021;64,01;4669082;41,85;5239309;76,21;2368570;19,3;7014739;75,62;360736;44,35;528938;63,89;136287;17,7141;980;17,91
18/08/2021;62,585;4979760;42,8;4075704;74,73;2494111;19,68;6485617;74,06;346331;45,3;691951;62,68;17135;18,0352;112;21,57
19/08/2021;62,74;6592350;42,65;6775408;75,47;5092564;19,49;10311998;73,76;404847;45,4;660396;61,56;131328;18,3749;2260;21,67
20/08/2021;63,765;3372420;42;3746301;77,04;2774846;19,08;6271820;74,75;215648;44,8;515626;63,21;161538;17,926;19;18,56
23/08/2021;64,89;2632538;41,2;2383782;79,32;1905010;18,51;6120398;75,72;258838;44,2;284034;64,25;24525;17,6044;5992;17,15
24/08/2021;65,08;2151932;41,15;1567832;79,81;1379529;18,38;3704901;75,82;109571;44,15;142982;65,49;23602;17,2622;1978;17,22
25/08/2021;65,37;1497892;40,9;1699576;79,9;1613155;18,36;3414582;76,02;161523;44,1;117354;66,25;15929;17,0428;1641;16,79
26/08/2021;64,595;3640610;41,4;3221779;78,97;1932202;18,58;5529947;75,13;221633;44,5;333185;65;18257;17,3663;1271;18,84
27/08/2021;65,73;3710314;40,65;3446374;80,52;1871106;18,22;4938298;76,17;217855;44;361596;67,46;31349;16,7364;1766;16,39
30/08/2021;66,31;2517824;40,25;1937383;82,33;1987888;17,81;4802971;75,98;166345;44;267278;67,13;19700;16,7937;6;16,19
31/08/2021;66,155;3527292;40,4;2004545;82,16;1876576;17,85;4151979;75,89;121274;44,1;206773;66,82;19843;16,8783;107;16,48
01/09/2021;66,19;2805758;40,35;1468375;82,45;1836128;17,78;5621174;75,71;174251;44,2;180826;67,15;10824;16,8029;861;16,11
02/09/2021;66,585;1860644;40,15;1641453;82,35;1590644;17,78;4245830;76,25;165515;43,85;258835;67,73;23160;16,6328;857;16,41
03/09/2021;66,56;2522150;40,15;1577848;82,87;1406155;17,67;3816037;75,94;123448;44,05;202626;67,12;13648;16,7772;415;16,41
07/09/2021;66,08;2490594;40,4;2277040;83,07;1521511;17,62;3826314;74,82;350570;44,75;309708;65,55;18334;17,1722;273;18,14
08/09/2021;65,925;3022830;40,55;3291883;82,53;2407270;17,74;6545188;74,47;138336;44,9;507732;65,08;26356;17,3029;30;17,96
09/09/2021;65,335;3235116;40,9;3137471;81,88;1906058;17,87;5827321;73,89;205812;45,2;470572;64,85;21842;17,3479;1816;18,8
10/09/2021;64,33;4658942;41,55;4822079;80,66;2824899;18,14;6658272;72,8;548785;45,9;477930;63,6;68802;17,6852;1245;20,95
13/09/2021;64,605;7620306;41,3;5407421;80,55;3096796;18,16;8656928;73,85;476707;45,2;473259;64,34;61930;17,4759;122;19,37
14/09/2021;63,93;5616814;41,75;5496846;80,08;2848280;18,27;6803234;72,65;304179;45,9;487284;62,96;42474;17,8668;2429;19,46
15/09/2021;64,97;4963490;41,05;4106662;81,26;1682003;18;5575467;73,65;326663;45,3;203731;64,34;89262;17,492;186;18,18
16/09/2021;64,75;4937524;41,2;3864912;81,41;1853571;17,98;5053426;73,38;389269;45,55;412177;64,14;32532;17,52;378;18,69
17/09/2021;63,52;7667266;42;5475940;79,48;2966741;18,41;9301860;72,64;285172;45,9;552876;63,13;23883;17,745;1005;20,81
20/09/2021;61,39;12392604;43,35;8851895;76,17;7216230;19,15;12099820;70,02;710905;47,55;560975;61,04;156201;18,334;13344;25,71
21/09/2021;61,3;6913032;43,5;6001703;76,32;3503495;19,13;10265841;69,88;449575;47,75;431152;60,97;21815;18,3716;5149;24,36
22/09/2021;62,43;7276834;42,6;5425257;77,78;3499359;18,76;11878401;71,22;398683;46,8;291305;62,56;24704;17,9;1376;20,87
23/09/2021;63,965;4780096;41,6;4493126;79,2;3420553;18,41;10120115;73,32;274517;45,35;284757;64,41;94229;17,4004;223;18,63
24/09/2021;64,17;3892670;41,45;3628911;79,33;1995304;18,36;6647313;73,49;144711;45,25;334979;64,12;36789;17,4372;888;17,75
27/09/2021;63,815;5013730;41,65;3862758;78,1;3073437;18,66;12647366;73,78;205549;45,05;244424;65,34;68242;17,1427;157;18,76
28/09/2021;61,215;11851606;43,3;4992202;73,64;6174169;19,71;16870975;71,35;469551;46,5;540142;63,2;120287;17,6596;132;23,25
29/09/2021;61,415;6908734;43,25;3922059;73,46;3704498;19,76;14564809;71,71;250093;46,35;352098;63,27;42034;17,66;1338;22,56
30/09/2021;59,91;11077744;44,3;5045488;72,77;4379584;19,95;18095414;69,43;557000;47,8;594465;61,39;20570;18,18;2029;23,14
01/10/2021;61,325;10341118;43,2;6956204;73,75;4782305;19,68;14050971;71,45;560547;46,45;351454;63,38;23882;17,5838;4544;21,15
04/10/2021;59,77;11642916;44,35;7333952;70,69;6211031;20,48;15731582;70,09;636008;47,25;546250;62,62;62325;17,82;773;22,96
05/10/2021;60,99;6604716;43,4;7044615;72,58;4108084;19,95;10267624;71,42;297417;46,4;264810;62,78;16872;17,724;735;21,3
06/10/2021;61,5;9274002;43;8072538;73,49;4254054;19,68;17686889;71,82;624504;46,1;538203;62,55;29817;17,8187;1312;21
07/10/2021;62,55;5489848;42,3;5604176;74,84;2628096;19,34;8802765;73,23;483299;45,2;337423;64,47;125554;17,28;3298;19,54
08/10/2021;62,31;4966188;42,45;4929573;74,08;2292498;19,52;8276970;73,23;180373;45,2;345176;63,65;24985;17,4602;304;18,77
11/10/2021;61,425;4084226;43,05;4675323;72,95;2166542;19,82;6027788;72,12;228124;45,85;347681;62,97;15609;17,6499;3291;20
12/10/2021;61,115;5109140;43,3;4723102;72,46;2466220;19,95;9212802;71,64;509336;46,2;509409;63,69;32359;17,4694;7586;19,85
13/10/2021;61,545;4916584;42,95;6760955;73,6;2290357;19,63;7572807;71,65;716914;46,15;590581;64,17;28525;17,3445;1131;18,64
14/10/2021;63,6;4464956;41,5;4323570;76,3;2772001;18,92;6221789;73,85;324125;44,8;387516;66,35;76233;16,7689;2397;16,86
15/10/2021;64,58;4039866;40,85;3323542;77,26;1899482;18,66;5167553;75,5;266090;43,8;315188;66,51;43927;16,6994;3993;16,3
18/10/2021;64,99;3665020;40,6;4021581;78,82;2288919;18,29;5861210;75,28;275136;43,85;237346;66,8;145506;16,6;7081;16,31
19/10/2021;65,955;3000538;40;2514501;79,97;1981793;18,02;4115628;76,13;224661;43,35;194981;67,11;10288;16,5558;787;15,7
20/10/2021;66,465;4654122;39,75;2698569;79,78;1901103;18,07;3718772;76,79;246255;43,05;191291;68,14;135503;16,3134;1398;15,49
21/10/2021;66,835;2834486;39,5;1874494;80,76;1533278;17,84;3406152;76,77;132639;43,05;182924;68,6;38513;16,1876;61;15,01
22/10/2021;66,685;3911366;39,55;4329239;79,38;2451188;18,16;4797603;77,11;399311;42,8;427252;68,72;49826;16,1456;46;15,43
25/10/2021;67,365;2098934;39,2;2151893;81;2402289;17,78;5196373;77,44;148262;42,6;221593;69,43;14675;16,0024;224;15,24
26/10/2021;67,52;2886862;39;4531454;81,45;2715292;17,68;6999060;77,46;267208;42,6;325069;68,53;20140;16,1734;605;15,98
27/10/2021;66,89;2856508;39,4;3626336;81,87;1995761;17,6;6480099;76,35;345421;43,25;276530;66,47;37479;16,69;227;16,98
28/10/2021;68,19;2944946;38,65;3017472;83,72;1797896;17,19;6403322;77,35;317441;42,65;206788;68,48;22496;16,1613;2246;16,53
29/10/2021;68,465;3610228;38,5;2410312;84,54;2191197;17,02;5923223;77,75;252535;42,4;224785;68,65;14342;16,11;560;16,26
01/11/2021;68,71;3372560;38,35;3665711;85,11;2152260;16,89;5195928;78,1;237645;42,2;251802;71,49;92323;15,4628;156;16,41
02/11/2021;69,255;3209724;38,05;2707539;85,83;1620169;16,74;4943953;78,73;322536;41,9;178256;71,72;35157;15,4232;1490;16,03
03/11/2021;70,12;3901374;37,6;3552359;87,64;2401683;16,4;6419535;79,16;261297;41,65;137834;73,33;20570;15,0597;1348;15,1
04/11/2021;70,74;5000016;37,2;2578553;89,86;2529447;15,97;7161059;79,06;303134;41,7;194218;72,91;26610;15,1556;178;15,44
05/11/2021;71,235;4530820;36,95;3068884;90,04;2694004;15,95;6866635;79,97;527812;41,25;301356;74,15;20126;14,88;276;16,48
08/11/2021;71,37;2879640;36,9;2807668;89,8;1932927;16,01;6247677;80,41;241458;41;192102;74,27;14948;14,8724;285;17,22
09/11/2021;70,905;5108000;37,15;4245087;88,53;2931485;16,22;10492909;79,89;314586;41,25;264163;74,05;19343;14,9088;960;17,78
10/11/2021;69,745;5395642;37,75;4113435;85,95;3791120;16,68;10165758;78,94;358479;41,7;276234;72,75;28281;15,159;129;18,73
11/11/2021;69,795;2441668;37,75;2267210;86,43;2064467;16,58;5176575;78,24;114150;42,1;126141;73,52;8282;15,0069;418;17,66
12/11/2021;70,835;3311262;37,1;1815502;88,24;1792205;16,23;5350361;79,03;245228;41,65;179707;74,02;16810;14,9028;4;16,29
15/11/2021;70,855;3506334;37,1;1924157;88,21;2496843;16,24;4604217;78,98;273730;41,65;166382;74,27;11118;14,86;1265;16,49
16/11/2021;71,4;2826858;36,8;2228375;89,45;2578209;16,02;5065476;79,29;296491;41,6;190393;74,43;25313;14,8106;6;16,37
17/11/2021;71,065;3125644;37;2138054;89,53;1791864;15,99;5352901;78,39;248357;42,05;188165;73,33;25712;15,0202;7727;17,11
18/11/2021;71,54;3539286;36,75;3046569;91,37;3302504;15,66;7369422;78,17;248376;42,1;254178;73,03;16432;15,0945;2073;17,59
19/11/2021;71,285;2591928;36,9;3212239;92,38;2038875;15,5;5787623;76,96;298603;42,8;270493;72,37;12464;15,23;12150;17,91
22/11/2021;70,88;5994450;37,1;3909280;90,27;4338488;15,86;6620905;77,09;279246;42,65;310722;72,7;15835;15,14;3285;19,17
23/11/2021;71,11;6572194;36,95;5253410;89,42;4276549;15,99;12028570;77,87;301521;42,3;273947;72,54;20430;15,1793;2528;19,38
24/11/2021;71,405;5686172;36,85;2244339;90,05;2702431;15,89;8472791;77,85;183427;42,25;162521;72,36;184552;15,2;961;18,58
26/11/2021;68,315;8105394;38,4;4627043;86,45;4685204;16,5;11684637;73,99;516790;44,4;414095;67,77;146380;16,2;3773;28,62
29/11/2021;69,935;6095794;37,45;3928852;90,29;3385723;15,77;11574123;74,89;408921;43,8;419210;67,96;53973;16,1161;4492;22,96
30/11/2021;67,29;12316578;38,9;5097421;87,61;6849226;16,24;19344184;72,13;557947;45,45;578176;64,31;56567;16,9758;3796;27,19
01/12/2021;65,705;10654298;39,85;6087047;84,64;5464805;16,81;20102170;70,31;535961;46,55;426956;62,23;253595;17,52;1478;31,12
02/12/2021;67,665;13061144;38,55;7247830;85,89;6479887;16,55;33651216;72,92;433198;44,75;468273;65,73;43499;16,6422;4755;27,95
03/12/2021;66,545;17124216;39,3;7494051;82,9;6593052;17,1;43334156;72,68;437188;44,95;431769;63,97;77267;16,9904;3982;30,67
06/12/2021;68,095;8433716;38,35;7421922;84,26;4638654;16,84;18273349;75,4;530143;43,25;483003;66,57;20404;16,35;9916;27,18
07/12/2021;70,905;6921468;36,75;4724593;89,33;4076364;15,8;12497492;77,52;366775;42,05;220586;68,94;190140;15,7963;2348;21,89
08/12/2021;71,27;4928748;36,5;3136526;90,08;3346213;15,68;14458418;77,6;306319;42,05;225925;69,64;39501;15,58;380;19,9
09/12/2021;70,305;3930336;37;3679818;87,42;3808061;16,14;9883477;77,68;204762;41,95;274200;67,57;28492;16,01;868;21,58
10/12/2021;71,62;3666278;36,35;3780892;89,31;3287759;15,78;13755126;78,57;220774;41,45;197115;67,66;25502;16,0281;66;18,69
13/12/2021;70,385;5038710;36,95;4375945;86,72;3456867;16,26;12163219;77,17;330534;42,2;304406;66,2974;24417;16,3285;831;20,31
14/12/2021;69,38;7263048;37,5;5985290;84,98;4806431;16,56;12624618;76,79;251071;42,35;344348;65,5;170857;16,5239;375;21,89
15/12/2021;71,56;7434142;36,3;8165662;88,78;5984131;15,83;28078832;78,39;401332;41,55;283823;67,08;22495;16,1533;327;19,29
16/12/2021;70,29;10901678;36,95;8640837;84,24;6138494;16,63;23277747;78,23;666619;41,65;477407;65,41;177303;16,5064;2301;20,57
17/12/2021;68,79;11574752;37,7;10019923;83,38;6738393;16,81;24201960;75,96;482041;42,8;671074;64,96;132440;16,5875;386;21,57
20/12/2021;67,305;10723026;38,45;8735486;81,7;5779943;17,12;24371645;74,1;469558;43,9;765919;62,88;122507;17,1064;8128;22,87
21/12/2021;69,715;6123976;37,15;6215569;85,36;4332909;16,35;9969427;76,47;429877;42,45;289951;66,1713;15856;16,2683;3492;21,01
22/12/2021;71,095;4693248;36,45;3908329;87,46;3696300;15,97;10183928;77,55;297922;41,85;239988;67,45;20046;15,9594;2243;18,63
23/12/2021;71,925;4027448;36;2775178;88,8;3579341;15,72;7134984;78,3;230650;41,428;208247;68,41;345191;15,7141;434;17,96
